loan_id,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp
30478,43932,28,26496,RENT,2.0,MEDICAL,5000,14.83,1,2020-12-07 20:23:58.724000+00:00,2020-12-07 20:23:58.724000+00:00
26810,3755,33,30000,RENT,2.0,VENTURE,2400,9.91,0,2021-01-23 14:26:00.161000+00:00,2021-01-23 14:26:00.161000+00:00
13717,32934,23,62000,RENT,7.0,VENTURE,4500,12.42,0,2021-07-09 11:33:19.523000+00:00,2021-07-09 11:33:19.523000+00:00
36004,68765,42,36000,RENT,8.0,MEDICAL,13000,12.73,1,2020-09-28 10:00:26.984000+00:00,2020-09-28 10:00:26.984000+00:00
14025,70598,25,42000,MORTGAGE,9.0,HOMEIMPROVEMENT,12000,9.91,0,2021-07-05 13:20:19.860000+00:00,2021-07-05 13:20:19.860000+00:00
19403,53153,22,70000,MORTGAGE,6.0,MEDICAL,6000,6.03,0,2021-04-28 00:13:10.555000+00:00,2021-04-28 00:13:10.555000+00:00
15046,62895,23,22000,RENT,1.0,EDUCATION,5500,13.04,0,2021-06-22 13:01:01.303000+00:00,2021-06-22 13:01:01.303000+00:00
24285,97106,26,24000,RENT,5.0,MEDICAL,6000,6.62,0,2021-02-24 18:49:32.656000+00:00,2021-02-24 18:49:32.656000+00:00
22056,17101,25,95000,MORTGAGE,7.0,PERSONAL,5000,7.43,0,2021-03-25 04:40:20.279000+00:00,2021-03-25 04:40:20.279000+00:00
29770,84109,28,49000,MORTGAGE,5.0,HOMEIMPROVEMENT,19750,15.58,1,2020-12-16 20:58:31.455000+00:00,2020-12-16 20:58:31.455000+00:00
32254,56014,27,83000,MORTGAGE,11.0,VENTURE,2500,13.99,0,2020-11-15 05:07:29.500000+00:00,2020-11-15 05:07:29.500000+00:00
13151,78703,22,60000,RENT,0.0,EDUCATION,3700,10.37,0,2021-07-16 16:41:37.215000+00:00,2021-07-16 16:41:37.215000+00:00
26292,94536,30,60000,RENT,7.0,PERSONAL,18950,15.96,1,2021-01-30 04:53:18.685000+00:00,2021-01-30 04:53:18.685000+00:00
37600,28164,41,91000,MORTGAGE,13.0,VENTURE,2400,10.74,0,2020-09-08 01:47:39.641000+00:00,2020-09-08 01:47:39.641000+00:00
33226,99672,27,100000,MORTGAGE,2.0,MEDICAL,2000,8.0,0,2020-11-02 19:47:31.344000+00:00,2020-11-02 19:47:31.344000+00:00
28227,28660,32,42000,OWN,15.0,MEDICAL,1800,10.2,0,2021-01-05 12:58:33.466000+00:00,2021-01-05 12:58:33.466000+00:00
34127,64052,28,138996,MORTGAGE,3.0,PERSONAL,20000,13.79,0,2020-10-22 08:10:40.707000+00:00,2020-10-22 08:10:40.707000+00:00
35545,69153,29,27840,RENT,0.0,EDUCATION,8575,19.42,1,2020-10-04 06:24:52.780000+00:00,2020-10-04 06:24:52.780000+00:00
17896,38603,23,48000,RENT,3.0,DEBTCONSOLIDATION,8000,15.58,1,2021-05-17 05:12:28.191000+00:00,2021-05-17 05:12:28.191000+00:00
14818,43061,23,65000,RENT,3.0,EDUCATION,5000,13.47,0,2021-06-25 10:45:42.352000+00:00,2021-06-25 10:45:42.352000+00:00
11656,78161,25,30000,RENT,2.0,MEDICAL,2000,10.38,0,2021-08-04 18:00:40.058000+00:00,2021-08-04 18:00:40.058000+00:00
22087,75167,22,96000,MORTGAGE,0.0,EDUCATION,3000,7.9,0,2021-03-24 19:11:22.066000+00:00,2021-03-24 19:11:22.066000+00:00
24324,12428,25,30000,RENT,4.0,EDUCATION,2000,14.22,0,2021-02-24 06:53:44.581000+00:00,2021-02-24 06:53:44.581000+00:00
12766,94606,25,42000,RENT,0.0,VENTURE,3500,5.42,0,2021-07-21 14:27:51.793000+00:00,2021-07-21 14:27:51.793000+00:00
30596,75453,32,62217,MORTGAGE,2.0,MEDICAL,6000,14.27,0,2020-12-06 08:18:13.269000+00:00,2020-12-06 08:18:13.269000+00:00
30507,24256,32,59000,RENT,1.0,PERSONAL,8000,14.96,1,2020-12-07 11:31:42.976000+00:00,2020-12-07 11:31:42.976000+00:00
17447,74056,21,26000,RENT,2.0,MEDICAL,7750,16.7,1,2021-05-22 22:33:21.660000+00:00,2021-05-22 22:33:21.660000+00:00
23237,79225,25,25000,OWN,4.0,VENTURE,2000,10.99,0,2021-03-10 03:24:24.495000+00:00,2021-03-10 03:24:24.495000+00:00
12629,30809,23,35000,OTHER,0.0,PERSONAL,12800,11.83,1,2021-07-23 08:22:20.669000+00:00,2021-07-23 08:22:20.669000+00:00
13524,78763,25,68000,RENT,0.0,VENTURE,4000,6.76,0,2021-07-11 22:35:37.428000+00:00,2021-07-11 22:35:37.428000+00:00
22567,14867,23,30000,OWN,1.0,DEBTCONSOLIDATION,4000,15.65,0,2021-03-18 16:21:30.384000+00:00,2021-03-18 16:21:30.384000+00:00
30910,27212,30,65004,MORTGAGE,3.0,PERSONAL,1500,5.99,0,2020-12-02 08:15:06.210000+00:00,2020-12-02 08:15:06.210000+00:00
22583,34436,22,100000,RENT,2.0,MEDICAL,14400,10.74,0,2021-03-18 11:27:50.662000+00:00,2021-03-18 11:27:50.662000+00:00
31570,99663,32,60000,RENT,0.0,PERSONAL,10000,12.42,0,2020-11-23 22:21:32.647000+00:00,2020-11-23 22:21:32.647000+00:00
12381,41719,25,46800,RENT,5.0,HOMEIMPROVEMENT,12000,13.11,1,2021-07-26 12:14:06.371000+00:00,2021-07-26 12:14:06.371000+00:00
18810,35653,25,65000,MORTGAGE,1.0,PERSONAL,15000,11.12,0,2021-05-05 13:37:01.529000+00:00,2021-05-05 13:37:01.529000+00:00
17960,40769,22,60000,MORTGAGE,4.0,VENTURE,3000,6.76,0,2021-05-16 09:37:49.300000+00:00,2021-05-16 09:37:49.300000+00:00
30095,43019,29,58800,MORTGAGE,13.0,VENTURE,16000,9.88,0,2020-12-12 17:33:30.837000+00:00,2020-12-12 17:33:30.837000+00:00
12817,55360,23,70000,RENT,1.0,EDUCATION,3500,5.42,0,2021-07-20 22:51:48.927000+00:00,2021-07-20 22:51:48.927000+00:00
17341,22923,22,60000,RENT,6.0,MEDICAL,7500,9.99,0,2021-05-24 06:58:52.323000+00:00,2021-05-24 06:58:52.323000+00:00
24266,11004,22,55000,MORTGAGE,6.0,EDUCATION,1400,13.49,0,2021-02-25 00:38:16.076000+00:00,2021-02-25 00:38:16.076000+00:00
23717,30290,25,150000,MORTGAGE,9.0,PERSONAL,7500,8.9,0,2021-03-04 00:34:32.813000+00:00,2021-03-04 00:34:32.813000+00:00
22527,43147,23,102000,MORTGAGE,7.0,EDUCATION,10000,11.49,0,2021-03-19 04:35:39.691000+00:00,2021-03-19 04:35:39.691000+00:00
11553,71822,22,29004,MORTGAGE,3.0,VENTURE,5000,9.25,0,2021-08-06 01:31:07.023000+00:00,2021-08-06 01:31:07.023000+00:00
29128,39457,31,49000,RENT,5.0,HOMEIMPROVEMENT,6000,10.59,1,2020-12-25 01:21:42.830000+00:00,2020-12-25 01:21:42.830000+00:00
24625,72940,25,64000,RENT,7.0,EDUCATION,8000,15.28,1,2021-02-20 10:49:13.547000+00:00,2021-02-20 10:49:13.547000+00:00
24763,74019,25,49000,RENT,1.0,PERSONAL,12000,13.49,1,2021-02-18 16:36:23.439000+00:00,2021-02-18 16:36:23.439000+00:00
27227,17257,33,75500,RENT,5.0,VENTURE,3000,12.42,0,2021-01-18 06:52:26.137000+00:00,2021-01-18 06:52:26.137000+00:00
11538,65555,21,15600,RENT,0.0,MEDICAL,2000,7.9,0,2021-08-06 06:06:25.513000+00:00,2021-08-06 06:06:25.513000+00:00
21616,66608,23,90000,OWN,7.0,MEDICAL,35000,8.9,0,2021-03-30 19:16:02.654000+00:00,2021-03-30 19:16:02.654000+00:00
21610,49802,23,170000,RENT,7.0,EDUCATION,12000,11.11,0,2021-03-30 21:06:10.051000+00:00,2021-03-30 21:06:10.051000+00:00
20323,11102,24,80004,RENT,3.0,HOMEIMPROVEMENT,10000,7.9,0,2021-04-16 06:47:36.498000+00:00,2021-04-16 06:47:36.498000+00:00
17066,38778,24,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,1600,13.79,0,2021-05-27 19:06:11.308000+00:00,2021-05-27 19:06:11.308000+00:00
13482,6112,23,55000,RENT,5.0,PERSONAL,4000,11.86,0,2021-07-12 11:26:29.201000+00:00,2021-07-12 11:26:29.201000+00:00
34947,38948,31,40000,MORTGAGE,5.0,PERSONAL,14000,6.03,0,2020-10-11 21:20:29.917000+00:00,2020-10-11 21:20:29.917000+00:00
30404,49043,32,16800,RENT,0.0,PERSONAL,5000,14.35,1,2020-12-08 19:02:09.942000+00:00,2020-12-08 19:02:09.942000+00:00
28439,61281,27,65000,RENT,8.0,EDUCATION,8800,6.03,0,2021-01-02 20:07:32.140000+00:00,2021-01-02 20:07:32.140000+00:00
28366,37209,30,65000,RENT,3.0,EDUCATION,9000,12.42,0,2021-01-03 18:27:22.125000+00:00,2021-01-03 18:27:22.125000+00:00
16883,71671,22,37200,RENT,6.0,DEBTCONSOLIDATION,7000,7.9,1,2021-05-30 03:04:56.886000+00:00,2021-05-30 03:04:56.886000+00:00
14255,35756,23,42500,MORTGAGE,7.0,EDUCATION,7500,8.49,0,2021-07-02 14:58:56.346000+00:00,2021-07-02 14:58:56.346000+00:00
14943,74802,25,45996,OWN,9.0,PERSONAL,25000,12.18,0,2021-06-23 20:31:28.268000+00:00,2021-06-23 20:31:28.268000+00:00
32988,3854,29,96000,MORTGAGE,5.0,HOMEIMPROVEMENT,12000,9.88,0,2020-11-05 20:35:44.720000+00:00,2020-11-05 20:35:44.720000+00:00
35518,20011,30,140000,MORTGAGE,2.0,HOMEIMPROVEMENT,15000,16.35,0,2020-10-04 14:40:26.062000+00:00,2020-10-04 14:40:26.062000+00:00
11222,25043,22,40000,RENT,3.0,DEBTCONSOLIDATION,1000,7.9,0,2021-08-10 06:46:15.037000+00:00,2021-08-10 06:46:15.037000+00:00
37447,47449,44,80160,MORTGAGE,13.0,DEBTCONSOLIDATION,5500,13.92,0,2020-09-10 00:35:48.240000+00:00,2020-09-10 00:35:48.240000+00:00
32620,22041,27,170000,RENT,3.0,DEBTCONSOLIDATION,12075,12.42,0,2020-11-10 13:09:58.343000+00:00,2020-11-10 13:09:58.343000+00:00
14450,98038,24,58000,RENT,6.0,EDUCATION,9000,7.29,0,2021-06-30 03:19:55.975000+00:00,2021-06-30 03:19:55.975000+00:00
14823,71676,23,45000,OWN,3.0,MEDICAL,7000,9.63,0,2021-06-25 09:13:56.189000+00:00,2021-06-25 09:13:56.189000+00:00
36837,65203,44,57700,MORTGAGE,4.0,MEDICAL,3600,6.99,0,2020-09-17 19:11:40.169000+00:00,2020-09-17 19:11:40.169000+00:00
36698,72384,36,52000,OWN,8.0,VENTURE,3000,9.63,0,2020-09-19 13:42:51.510000+00:00,2020-09-19 13:42:51.510000+00:00
38047,55925,37,244800,MORTGAGE,20.0,MEDICAL,35000,18.39,1,2020-09-02 09:03:28.637000+00:00,2020-09-02 09:03:28.637000+00:00
14725,60634,22,45000,OWN,7.0,EDUCATION,6000,6.76,0,2021-06-26 15:12:36.990000+00:00,2021-06-26 15:12:36.990000+00:00
27550,17202,31,351699,RENT,7.0,VENTURE,10500,15.7,0,2021-01-14 04:04:07.985000+00:00,2021-01-14 04:04:07.985000+00:00
37192,17842,38,70000,MORTGAGE,0.0,PERSONAL,9250,7.51,0,2020-09-13 06:36:02.571000+00:00,2020-09-13 06:36:02.571000+00:00
22503,28138,21,101004,MORTGAGE,2.0,DEBTCONSOLIDATION,14000,10.25,0,2021-03-19 11:56:09.275000+00:00,2021-03-19 11:56:09.275000+00:00
31505,34479,34,72960,MORTGAGE,1.0,MEDICAL,11000,12.21,0,2020-11-24 18:14:32.771000+00:00,2020-11-24 18:14:32.771000+00:00
24292,39465,23,80000,MORTGAGE,1.0,EDUCATION,12000,13.48,0,2021-02-24 16:41:04.027000+00:00,2021-02-24 16:41:04.027000+00:00
14811,22939,23,65000,RENT,3.0,MEDICAL,5000,13.98,0,2021-06-25 12:54:10.981000+00:00,2021-06-25 12:54:10.981000+00:00
20572,71234,26,41892,RENT,8.0,EDUCATION,11300,13.22,0,2021-04-13 02:37:29.563000+00:00,2021-04-13 02:37:29.563000+00:00
32767,95231,35,40792,RENT,2.0,VENTURE,2600,12.53,0,2020-11-08 16:11:57.140000+00:00,2020-11-08 16:11:57.140000+00:00
13034,41311,22,37000,MORTGAGE,1.0,VENTURE,2000,14.27,0,2021-07-18 04:29:01.437000+00:00,2021-07-18 04:29:01.437000+00:00
15778,62617,24,45000,RENT,0.0,MEDICAL,6000,17.19,1,2021-06-13 05:05:58.988000+00:00,2021-06-13 05:05:58.988000+00:00
33469,85029,27,110000,MORTGAGE,0.0,MEDICAL,10000,10.37,0,2020-10-30 17:27:31.805000+00:00,2020-10-30 17:27:31.805000+00:00
23121,71670,25,120000,MORTGAGE,5.0,PERSONAL,28000,7.9,0,2021-03-11 14:53:27.485000+00:00,2021-03-11 14:53:27.485000+00:00
37956,68461,40,145000,MORTGAGE,5.0,DEBTCONSOLIDATION,15000,7.88,0,2020-09-03 12:53:40.810000+00:00,2020-09-03 12:53:40.810000+00:00
33127,31625,28,100000,MORTGAGE,2.0,EDUCATION,4000,7.49,0,2020-11-04 02:04:33.378000+00:00,2020-11-04 02:04:33.378000+00:00
11318,56150,25,27048,OTHER,9.0,MEDICAL,8000,15.05,1,2021-08-09 01:24:16.701000+00:00,2021-08-09 01:24:16.701000+00:00
25508,66023,24,89772,RENT,8.0,DEBTCONSOLIDATION,6000,13.92,0,2021-02-09 04:42:45.099000+00:00,2021-02-09 04:42:45.099000+00:00
13681,56244,22,40000,MORTGAGE,6.0,VENTURE,4000,10.36,0,2021-07-09 22:34:03.899000+00:00,2021-07-09 22:34:03.899000+00:00
31614,84660,29,75000,OWN,5.0,VENTURE,6000,12.69,0,2020-11-23 08:53:58.410000+00:00,2020-11-23 08:53:58.410000+00:00
24907,94116,23,38000,RENT,7.0,PERSONAL,12000,11.71,1,2021-02-16 20:33:25.934000+00:00,2021-02-16 20:33:25.934000+00:00
23662,80047,26,75531,RENT,3.0,PERSONAL,15000,16.49,0,2021-03-04 17:24:00.610000+00:00,2021-03-04 17:24:00.610000+00:00
24784,13027,24,47000,MORTGAGE,3.0,MEDICAL,12000,12.21,0,2021-02-18 10:10:57.553000+00:00,2021-02-18 10:10:57.553000+00:00
13598,44046,23,40000,MORTGAGE,7.0,EDUCATION,6000,14.79,0,2021-07-10 23:57:26.211000+00:00,2021-07-10 23:57:26.211000+00:00
19697,33875,26,70000,RENT,10.0,PERSONAL,4075,5.42,0,2021-04-24 06:17:08.150000+00:00,2021-04-24 06:17:08.150000+00:00
30788,15110,30,65000,OWN,1.0,HOMEIMPROVEMENT,1800,16.49,0,2020-12-03 21:34:16.596000+00:00,2020-12-03 21:34:16.596000+00:00
32572,38916,27,89000,MORTGAGE,11.0,EDUCATION,2800,14.96,0,2020-11-11 03:50:57.511000+00:00,2020-11-11 03:50:57.511000+00:00
26912,93453,27,45000,RENT,11.0,DEBTCONSOLIDATION,13000,8.94,0,2021-01-22 07:13:54.429000+00:00,2021-01-22 07:13:54.429000+00:00
25040,6520,22,75000,RENT,2.0,EDUCATION,10000,11.26,0,2021-02-15 03:52:21.989000+00:00,2021-02-15 03:52:21.989000+00:00
20605,29374,25,79000,MORTGAGE,2.0,MEDICAL,15000,13.79,0,2021-04-12 16:31:48.885000+00:00,2021-04-12 16:31:48.885000+00:00
33661,57717,29,117600,MORTGAGE,13.0,DEBTCONSOLIDATION,14400,12.99,0,2020-10-28 06:43:35.132000+00:00,2020-10-28 06:43:35.132000+00:00
11275,17068,22,21600,RENT,0.0,MEDICAL,1200,5.99,0,2021-08-09 14:33:29.706000+00:00,2021-08-09 14:33:29.706000+00:00
12974,75016,26,36194,MORTGAGE,10.0,PERSONAL,9250,10.08,0,2021-07-18 22:50:15.397000+00:00,2021-07-18 22:50:15.397000+00:00
28386,62629,29,77800,RENT,2.0,HOMEIMPROVEMENT,9000,12.42,0,2021-01-03 12:20:17.472000+00:00,2021-01-03 12:20:17.472000+00:00
28404,14094,27,44200,MORTGAGE,11.0,MEDICAL,11500,15.27,0,2021-01-03 06:49:55.284000+00:00,2021-01-03 06:49:55.284000+00:00
31002,95251,30,67000,MORTGAGE,6.0,HOMEIMPROVEMENT,10000,6.99,0,2020-12-01 04:06:32.804000+00:00,2020-12-01 04:06:32.804000+00:00
29501,39358,29,115000,RENT,0.0,MEDICAL,6500,10.65,0,2020-12-20 07:15:43.043000+00:00,2020-12-20 07:15:43.043000+00:00
37864,26851,37,123000,MORTGAGE,1.0,PERSONAL,35000,14.27,0,2020-09-04 17:02:14.216000+00:00,2020-09-04 17:02:14.216000+00:00
17758,12780,24,36000,RENT,6.0,PERSONAL,8000,15.28,1,2021-05-18 23:25:18.299000+00:00,2021-05-18 23:25:18.299000+00:00
36727,82930,40,54000,MORTGAGE,3.0,HOMEIMPROVEMENT,6000,13.49,0,2020-09-19 04:50:35.763000+00:00,2020-09-19 04:50:35.763000+00:00
21107,49866,25,28800,RENT,2.0,VENTURE,3000,11.12,0,2021-04-06 06:58:10.084000+00:00,2021-04-06 06:58:10.084000+00:00
10315,11701,23,16000,OWN,7.0,MEDICAL,6000,7.9,1,2021-08-21 20:13:13.070000+00:00,2021-08-21 20:13:13.070000+00:00
38513,52778,55,51000,RENT,2.0,PERSONAL,8000,5.79,0,2020-08-27 10:30:34.212000+00:00,2020-08-27 10:30:34.212000+00:00
13776,20733,25,20400,RENT,3.0,VENTURE,4750,12.98,0,2021-07-08 17:30:26.795000+00:00,2021-07-08 17:30:26.795000+00:00
20501,18624,23,78000,MORTGAGE,7.0,EDUCATION,4200,13.06,0,2021-04-14 00:20:37.083000+00:00,2021-04-14 00:20:37.083000+00:00
38250,66049,41,102300,MORTGAGE,9.0,EDUCATION,8800,11.58,0,2020-08-30 18:57:38.405000+00:00,2020-08-30 18:57:38.405000+00:00
34396,44114,30,163000,MORTGAGE,15.0,PERSONAL,3500,10.65,1,2020-10-18 21:53:29.119000+00:00,2020-10-18 21:53:29.119000+00:00
22855,66968,24,110000,OWN,0.0,HOMEIMPROVEMENT,10000,13.35,0,2021-03-15 00:15:35.375000+00:00,2021-03-15 00:15:35.375000+00:00
18490,14692,26,63000,MORTGAGE,3.0,HOMEIMPROVEMENT,3800,12.04,0,2021-05-09 15:30:15.984000+00:00,2021-05-09 15:30:15.984000+00:00
12324,90220,22,33600,MORTGAGE,7.0,EDUCATION,10750,7.88,0,2021-07-27 05:40:16.634000+00:00,2021-07-27 05:40:16.634000+00:00
20990,30030,23,47840,RENT,7.0,MEDICAL,12000,12.69,0,2021-04-07 18:45:34.307000+00:00,2021-04-07 18:45:34.307000+00:00
26472,92135,28,63564,RENT,4.0,MEDICAL,16000,13.47,0,2021-01-27 21:49:36.804000+00:00,2021-01-27 21:49:36.804000+00:00
17108,24153,23,62000,RENT,3.0,EDUCATION,7200,7.9,1,2021-05-27 06:15:19.535000+00:00,2021-05-27 06:15:19.535000+00:00
18466,95546,22,51420,RENT,6.0,PERSONAL,8400,11.97,0,2021-05-09 22:50:45.568000+00:00,2021-05-09 22:50:45.568000+00:00
13164,14427,21,25000,RENT,0.0,DEBTCONSOLIDATION,3800,8.59,0,2021-07-16 12:43:01.190000+00:00,2021-07-16 12:43:01.190000+00:00
34787,97032,35,48000,MORTGAGE,8.0,MEDICAL,2000,11.97,0,2020-10-13 22:17:07.144000+00:00,2020-10-13 22:17:07.144000+00:00
28575,31902,30,54000,RENT,2.0,VENTURE,5000,15.13,1,2021-01-01 02:31:24.497000+00:00,2021-01-01 02:31:24.497000+00:00
27937,60040,34,45000,RENT,2.0,PERSONAL,4500,16.95,1,2021-01-09 05:41:10.941000+00:00,2021-01-09 05:41:10.941000+00:00
21453,79995,23,87000,MORTGAGE,2.0,PERSONAL,25000,14.96,0,2021-04-01 21:07:43.580000+00:00,2021-04-01 21:07:43.580000+00:00
30615,49891,32,35004,RENT,3.0,MEDICAL,8150,16.49,0,2020-12-06 02:29:29.848000+00:00,2020-12-06 02:29:29.848000+00:00
31372,2748,27,71700,MORTGAGE,11.0,HOMEIMPROVEMENT,9000,13.8,0,2020-11-26 10:55:36.716000+00:00,2020-11-26 10:55:36.716000+00:00
36087,81067,39,97000,RENT,15.0,PERSONAL,3000,9.25,0,2020-09-27 08:37:04.672000+00:00,2020-09-27 08:37:04.672000+00:00
25296,62046,23,52800,RENT,4.0,VENTURE,14000,14.27,0,2021-02-11 21:33:46.425000+00:00,2021-02-11 21:33:46.425000+00:00
15175,55722,24,38000,RENT,5.0,DEBTCONSOLIDATION,5600,6.62,0,2021-06-20 21:33:22.289000+00:00,2021-06-20 21:33:22.289000+00:00
35730,95819,36,430000,RENT,2.0,VENTURE,25000,13.8,0,2020-10-01 21:49:24.736000+00:00,2020-10-01 21:49:24.736000+00:00
21280,3218,21,37000,OWN,3.0,EDUCATION,7200,13.61,0,2021-04-04 02:02:56.832000+00:00,2021-04-04 02:02:56.832000+00:00
38109,65063,43,97500,RENT,6.0,PERSONAL,24000,10.99,0,2020-09-01 14:05:32.211000+00:00,2020-09-01 14:05:32.211000+00:00
33108,96155,30,100000,MORTGAGE,2.0,EDUCATION,10000,16.77,0,2020-11-04 07:53:16.799000+00:00,2020-11-04 07:53:16.799000+00:00
18478,54112,26,63000,MORTGAGE,10.0,MEDICAL,3500,7.68,0,2021-05-09 19:10:30.776000+00:00,2021-05-09 19:10:30.776000+00:00
28484,59935,32,45000,MORTGAGE,16.0,PERSONAL,6000,7.49,0,2021-01-02 06:21:36.670000+00:00,2021-01-02 06:21:36.670000+00:00
35556,89114,27,84000,MORTGAGE,3.0,DEBTCONSOLIDATION,7000,7.29,0,2020-10-04 03:02:59.220000+00:00,2020-10-04 03:02:59.220000+00:00
16564,33967,26,53100,OWN,10.0,VENTURE,13000,7.9,0,2021-06-03 04:39:50.108000+00:00,2021-06-03 04:39:50.108000+00:00
19570,42518,24,70000,MORTGAGE,2.0,PERSONAL,12000,17.56,0,2021-04-25 21:08:04.699000+00:00,2021-04-25 21:08:04.699000+00:00
18946,98083,22,65200,MORTGAGE,1.0,DEBTCONSOLIDATION,4000,7.14,0,2021-05-03 20:00:53.886000+00:00,2021-05-03 20:00:53.886000+00:00
35316,16441,29,40000,MORTGAGE,8.0,DEBTCONSOLIDATION,8000,8.59,0,2020-10-07 04:27:55.062000+00:00,2020-10-07 04:27:55.062000+00:00
17711,32954,23,60000,MORTGAGE,6.0,EDUCATION,8000,13.49,0,2021-05-19 13:47:56.235000+00:00,2021-05-19 13:47:56.235000+00:00
38012,23169,41,88712,RENT,2.0,VENTURE,16000,10.95,0,2020-09-02 19:45:51.780000+00:00,2020-09-02 19:45:51.780000+00:00
21171,75754,26,66000,RENT,3.0,MEDICAL,12000,11.83,0,2021-04-05 11:23:31.193000+00:00,2021-04-05 11:23:31.193000+00:00
20400,43440,23,76500,MORTGAGE,2.0,EDUCATION,4800,7.51,0,2021-04-15 07:14:21.582000+00:00,2021-04-15 07:14:21.582000+00:00
20034,35543,23,62000,RENT,3.0,EDUCATION,10000,13.49,0,2021-04-19 23:11:52.740000+00:00,2021-04-19 23:11:52.740000+00:00
15427,29422,24,30000,RENT,6.0,MEDICAL,6000,7.51,0,2021-06-17 16:28:11.655000+00:00,2021-06-17 16:28:11.655000+00:00
32656,48097,31,90000,MORTGAGE,11.0,EDUCATION,12000,6.92,0,2020-11-10 02:09:13.966000+00:00,2020-11-10 02:09:13.966000+00:00
29721,85375,27,45000,RENT,1.0,EDUCATION,7000,7.49,0,2020-12-17 11:57:51.856000+00:00,2020-12-17 11:57:51.856000+00:00
36143,83536,43,70000,RENT,23.0,VENTURE,11000,7.29,0,2020-09-26 15:29:15.643000+00:00,2020-09-26 15:29:15.643000+00:00
24243,44646,22,30000,RENT,4.0,EDUCATION,10000,11.86,1,2021-02-25 07:40:24.428000+00:00,2021-02-25 07:40:24.428000+00:00
33384,65713,28,106358,MORTGAGE,5.0,EDUCATION,13125,7.66,0,2020-10-31 19:27:36.582000+00:00,2020-10-31 19:27:36.582000+00:00
18124,39483,23,25000,RENT,1.0,EDUCATION,5000,10.99,0,2021-05-14 07:27:47.142000+00:00,2021-05-14 07:27:47.142000+00:00
19766,44119,26,72000,MORTGAGE,1.0,HOMEIMPROVEMENT,10500,15.28,0,2021-04-23 09:10:43.096000+00:00,2021-04-23 09:10:43.096000+00:00
33852,44667,27,123000,MORTGAGE,0.0,VENTURE,13225,16.11,0,2020-10-25 20:17:59.692000+00:00,2020-10-25 20:17:59.692000+00:00
25531,17067,23,68000,MORTGAGE,5.0,MEDICAL,11500,9.99,0,2021-02-08 21:40:36.747000+00:00,2021-02-08 21:40:36.747000+00:00
11799,28761,23,13000,RENT,0.0,PERSONAL,2400,16.82,1,2021-08-02 22:16:03.786000+00:00,2021-08-02 22:16:03.786000+00:00
12160,7501,23,32388,MORTGAGE,0.0,EDUCATION,6000,10.71,0,2021-07-29 07:50:18.792000+00:00,2021-07-29 07:50:18.792000+00:00
10952,83832,21,24300,OWN,3.0,MEDICAL,4500,11.83,0,2021-08-13 17:21:47.858000+00:00,2021-08-13 17:21:47.858000+00:00
21613,37331,25,66300,MORTGAGE,6.0,MEDICAL,20000,15.27,1,2021-03-30 20:11:06.352000+00:00,2021-03-30 20:11:06.352000+00:00
27844,36401,33,78000,RENT,5.0,MEDICAL,4000,7.14,0,2021-01-10 10:08:05.579000+00:00,2021-01-10 10:08:05.579000+00:00
10360,51238,23,287000,RENT,3.0,EDUCATION,24250,12.53,0,2021-08-21 06:27:17.599000+00:00,2021-08-21 06:27:17.599000+00:00
38312,81151,40,66000,OWN,25.0,PERSONAL,6125,14.65,0,2020-08-29 23:59:41.979000+00:00,2020-08-29 23:59:41.979000+00:00
27195,67020,29,35000,MORTGAGE,11.0,VENTURE,5000,10.65,0,2021-01-18 16:39:45.583000+00:00,2021-01-18 16:39:45.583000+00:00
30147,13081,35,30000,RENT,0.0,DEBTCONSOLIDATION,8000,20.52,1,2020-12-12 01:39:06.738000+00:00,2020-12-12 01:39:06.738000+00:00
26650,3857,27,29160,MORTGAGE,2.0,VENTURE,8000,7.51,0,2021-01-25 15:22:37.389000+00:00,2021-01-25 15:22:37.389000+00:00
13166,41080,25,30004,RENT,3.0,DEBTCONSOLIDATION,3800,14.84,1,2021-07-16 12:06:18.725000+00:00,2021-07-16 12:06:18.725000+00:00
15681,7032,21,45000,RENT,5.0,MEDICAL,6000,9.38,0,2021-06-14 10:46:18.557000+00:00,2021-06-14 10:46:18.557000+00:00
23074,33702,23,37500,RENT,0.0,DEBTCONSOLIDATION,1800,8.94,0,2021-03-12 05:16:05.420000+00:00,2021-03-12 05:16:05.420000+00:00
19340,42337,22,36000,RENT,4.0,EDUCATION,10000,13.48,0,2021-04-28 19:29:28.214000+00:00,2021-04-28 19:29:28.214000+00:00
28493,46235,27,38000,RENT,5.0,EDUCATION,8500,6.99,0,2021-01-02 03:36:25.576000+00:00,2021-01-02 03:36:25.576000+00:00
25271,2543,25,45000,RENT,0.0,DEBTCONSOLIDATION,10000,12.98,0,2021-02-12 05:12:37.242000+00:00,2021-02-12 05:12:37.242000+00:00
24726,4978,24,45000,RENT,0.0,EDUCATION,4000,15.99,1,2021-02-19 03:55:29.048000+00:00,2021-02-19 03:55:29.048000+00:00
19863,54154,23,46500,RENT,0.0,PERSONAL,10000,14.26,1,2021-04-22 03:30:23.527000+00:00,2021-04-22 03:30:23.527000+00:00
